observation_id,mdd_id,verbatim_taxon_name,taxon_match_method,reference_id,locator,method_id,call_phase,call_variant,variant_label,signal_direction,recording_condition,habitat_class,country,locality,date_or_season,n_individuals,n_calls,parameter,statistic,value,value_min,value_max,unit,dispersion_type,dispersion_value,harmonic,verbatim_value,quality_flag,notes
mst-bd8b5b86209cc9,1004592,Hipposideros diadema,exact,mcarthur-2021-borneo,supplied worksheet record BAT01269 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,11,,inter_pulse_interval,species_summary,41.8,,,ms,,,,41.8,definition_unstated,"Imported from MASTER_call_records.csv record BAT01269; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=12.3."
mst-c121b353935c05,1004727,Rhinolophus philippinensis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01240 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,32,,peak_frequency,species_summary,33.8,,,kHz,,,,33.8 32.8-34.8,definition_unstated,"Imported from MASTER_call_records.csv record BAT01240; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.5. Fstart=None kHz, Fend=28.2 kHz."
mst-c5eb2f90ff0371,1005105,Miniopterus australis,exact,mcarthur-2021-borneo,supplied worksheet record BAT01353 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,4,,inter_pulse_interval,species_summary,48.1,,,ms,,,,48.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01353; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=26.0."
mst-c62c565841c888,1004596,Hipposideros dyacorum,exact,mcarthur-2021-borneo,supplied worksheet record BAT01274 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,17,,duration,species_summary,5.3,,,ms,,,,5.3 4.1-7.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01274; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.8."
mst-c70926e642a8bb,1005417,Myotis horsfieldii,exact,mcarthur-2021-borneo,supplied worksheet record BAT01334 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,5,,duration,species_summary,4.1,,,ms,,,,4.1 2.4-5.7,definition_unstated,"Imported from MASTER_call_records.csv record BAT01334; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.3."
mst-c724a133fd8883,1004652,Rhinolophus acuminatus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01222 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,3,,peak_frequency,species_summary,83.2,,,kHz,,,,83.2 82.0-85.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01222; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.7. Fstart=None kHz, Fend=68.2 kHz."
mst-c8cddd1b3d16dd,1005600,Glischropus tylopus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01350 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,2,,inter_pulse_interval,species_summary,57.1,,,ms,,,,57.1,definition_unstated,"Imported from MASTER_call_records.csv record BAT01350; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=32.2."
mst-c9ad158bd44388,1004588,Hipposideros coxi,exact,mcarthur-2021-borneo,supplied worksheet record BAT01258 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,13,,peak_frequency,species_summary,49.2,,,kHz,,,,49.2 44.7-51.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01258; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=2.0. Fstart=49.3 kHz, Fend=42.1 kHz."
mst-ca9a52a8ea158c,1005349,Murina rozendaali,exact,mcarthur-2021-borneo,supplied worksheet record BAT01311 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,2,,inter_pulse_interval,species_summary,27.3,,,ms,,,,27.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01311; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.5."
mst-d0ed66ba3a9f19,1005303,Kerivoula pellucida,exact,mcarthur-2021-borneo,supplied worksheet record BAT01332 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,10,,inter_pulse_interval,species_summary,12.9,,,ms,,,,12.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01332; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.8."
mst-d3b4127979186d,1005299,Kerivoula minuta,exact,mcarthur-2021-borneo,supplied worksheet record BAT01323 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,10,,inter_pulse_interval,species_summary,14.3,,,ms,,,,14.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01323; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.4."
mst-d452f4f04d89da,1005292,Kerivoula hardwickii,exact,mcarthur-2021-borneo,supplied worksheet record BAT01315 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,10,,peak_frequency,species_summary,146.5,,,kHz,,,,146.5 112.4-185.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01315; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=23.0. Fstart=None kHz, Fend=73.5 kHz."
mst-d61baf0f907d16,1005442,Myotis muricola,exact,mcarthur-2021-borneo,supplied worksheet record BAT01338 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,4,,inter_pulse_interval,species_summary,42.5,,,ms,,,,42.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01338; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=33.7."
mst-d6935331eda803,1004585,Hipposideros cervinus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01255 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,41,,peak_frequency,species_summary,116.4,,,kHz,,,,116.4 105.0-120.4,definition_unstated,"Imported from MASTER_call_records.csv record BAT01255; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=2.7. Fstart=116.6 kHz, Fend=101.5 kHz."
mst-d846e0218fe594,1005349,Murina rozendaali,exact,mcarthur-2021-borneo,supplied worksheet record BAT01310 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,2,,duration,species_summary,1.8,,,ms,,,,1.8 1.5-2.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01310; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.4."
mst-d982d3516763fc,1004600,Hipposideros galeritus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01279 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,21,,peak_frequency,species_summary,111,,,kHz,,,,111.0 100.4-114.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01279; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=3.6. Fstart=112.2 kHz, Fend=94.5 kHz."
mst-da8d68d56d5d89,1005158,Chaerephon plicatus,synonym_via_mdd,mcarthur-2021-borneo,supplied worksheet record BAT01360 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,12,,peak_frequency,species_summary,29.4,,,kHz,,,,29.4 24.2-38.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01360; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=5.1. Fstart=None kHz, Fend=22.0 kHz."
mst-db2204219c2f50,1004652,Rhinolophus acuminatus,exact,mcarthur-2021-borneo,supplied worksheet record BAT01224 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,3,,inter_pulse_interval,species_summary,74.9,,,ms,,,,74.9,definition_unstated,"Imported from MASTER_call_records.csv record BAT01224; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=30.8."
mst-dbc524c6da7539,1004580,Hipposideros bicolor,exact,mcarthur-2021-borneo,supplied worksheet record BAT01250 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,39,,duration,species_summary,6.5,,,ms,,,,6.5 3.9-9.3,definition_unstated,"Imported from MASTER_call_records.csv record BAT01250; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.2."
mst-dbf3725c965f17,1005293,Kerivoula intermedia,exact,mcarthur-2021-borneo,supplied worksheet record BAT01320 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,2,,inter_pulse_interval,species_summary,13.6,,,ms,,,,13.6,definition_unstated,"Imported from MASTER_call_records.csv record BAT01320; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=2.4."
mst-ddd90b14a2193f,1005317,Murina aenea,exact,mcarthur-2021-borneo,supplied worksheet record BAT01305 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,2,,inter_pulse_interval,species_summary,24.15,,,ms,,,,24.15,definition_unstated,"Imported from MASTER_call_records.csv record BAT01305; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=6.5."
mst-de171a8df83d92,1004650,Megaderma spasma,exact,mcarthur-2021-borneo,supplied worksheet record BAT01295 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,1,,duration,species_summary,31.5,,,ms,,,,31.5,definition_unstated,"Imported from MASTER_call_records.csv record BAT01295; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=None."
mst-de2215978663b5,1005461,Myotis ridleyi,exact,mcarthur-2021-borneo,supplied worksheet record BAT01344 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,flight_room,,"Sarawak, Malaysian Borneo",,,1,,inter_pulse_interval,species_summary,17,,,ms,,,,17.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01344; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=None."
mst-e094602639f1b9,1004596,Hipposideros dyacorum,exact,mcarthur-2021-borneo,supplied worksheet record BAT01271 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,unspecified,,"Sarawak, Malaysian Borneo",,,28,,duration,species_summary,5.1,,,ms,,,,5.1 4.1-6.8,definition_unstated,"Imported from MASTER_call_records.csv record BAT01271; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=0.7."
mst-e3f45cf9e09c53,1005158,Chaerephon plicatus,synonym_via_mdd,mcarthur-2021-borneo,supplied worksheet record BAT01364 (maritimeSEA_borneo),mcarthur-2021-borneo-unstated,unspecified,,,,hand_release,,"Sarawak, Malaysian Borneo",,,8,,duration,species_summary,13.9,,,ms,,,,13.9 11.8-16.0,definition_unstated,"Imported from MASTER_call_records.csv record BAT01364; upload archive sha256 17ffdda2ba6929d03dabcce39119e90d4ee10712fdf690885b3d4a5128d3e464. McArthur & Khan 2021, J. Bat Research & Conservation 14(1):95-117 (open access, full text fetched). 508 individuals, 31 species, 8 families, Gunung Mulu NP + Bako NP + Wind Cave NR, Sarawak, Malaysian Borneo, 2012-2017. Table 1 gives Fppeak (peak freq), Fstart, Fend, pulse duration and interpulse interval as mean+/-SD and range, separately for stationary/flight-tent vs release calls, with n disaggregated by sex. DFA classification 80.3% overall; family-level breakdown: 96.6% for Rhinolophidae, 95.6% for Hipposideridae+Emballonuridae, only 68.0% for the FM-broadband/FM-multiharmonic/FM-QCF cluster (forest-interior Vespertilionidae). SD=1.3."
